Title,Category,Technology,Level,Company,Location,UOP,B2B,Requirements,Optionals,Link
Full Stack Developer,Fullstack,.NET,Mid,OChK,Remote,13000  – 16000  PLN,13000  – 16000  PLN,"""C#"" ""JavaScript"" ""TypeScript"" ""MS SQL"" ""PostgreSQL"" ""C"" "".NET Core"" ""SQL"" ""SQL Server Integration Services"" ""Microservices"" ""API"" ""REST API"" ""SOAP"" ""ORM"" ""NHibernate"" ""React"" ""Git"" "".NET"" ""Angielski (B2)"" ","""Golang"" ""Google cloud"" ""Azure"" ""VMware vSphere"" ""NSX"" ""vSAN"" ""OpenStack"" ""KVM"" ""HyperV"" ",https://nofluffjobs.com/pl/job/full-stack-developer-ochk-remote
Product Owner,Product Management,,Mid,Knowit,Remote,,10000  – 20000  PLN,"""Jira"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/product-owner-knowit-remote
Senior Web Frontend Engineer (relocation),Frontend,React,Senior,Cinemo GmbH,Karlsruhe,24132  – 29701  PLN,,"""React"" ""JS"" ""TS"" ""React Native"" ""Angielski (C1)"" ","""Golang"" ",https://nofluffjobs.com/pl/job/senior-web-frontend-engineer-relocation-cinemo-karlsruhe
Senior Golang / C++ for Linux Engineer,Backend,Golang,Senior,Adaptiq,Remote,25213  – 29415  PLN,25213  – 29415  PLN,"""C++"" ""Networking"" ""Protocols"" ""Golang"" ""Angielski"" ","""NoSQL"" ""cloud environment"" ""DevOps mentality"" ",https://nofluffjobs.com/pl/job/senior-golang-c-for-linux-engineer-adaptiq-remote
Windows Engineer,Security,Windows,Senior,Adaptiq,Remote,23112  – 27314  PLN,23112  – 27314  PLN,"""C++"" ""C#"" ""Multithreading"" ""IP & TCP/UDP stack"" ""IPv4/IPv6"" ""routing tables"" ""DNS configuration"" ""Windows sockets"" ""Design Patterns"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/windows-engineer-adaptiq-remote
C++ Embedded Developer (relocation),Embedded,C++,Senior,Cinemo GmbH,Karlsruhe,22276  – 33413  PLN,,"""C++"" ""Linux"" ""Team player"" ""Multimedia"" ""Angielski"" ",,https://nofluffjobs.com/pl/job/c-embedded-developer-relocation-cinemo-karlsruhe
Test Expert,Testing,ServiceNow,Mid,AVENGA,Remote,,21840  – 26880  PLN,"""Integration test"" ""Test automation"" ""ServiceNow"" ""E2E Testing"" ""Angielski (C1)"" ""Polski (B1)"" ","""ISTQB"" ""Selenium"" ""Playwright"" ""Niemiecki (B2)"" ",https://nofluffjobs.com/pl/job/test-expert-avenga-remote
Business Intelligence Developer,Business Intelligence,,Junior,Dirks Service Krosno Sp. z o.o.,Zielona Góra,7000  – 8000  PLN,,"""SQL"" ""VBA"" ""Python"" ""Excel"" ""Angielski"" ""Niemiecki"" ",,https://nofluffjobs.com/pl/job/business-intelligence-developer-dirks-service-krosno-zielonagora
Linux Engineer,Security,Linux,Senior,Adaptiq,Remote,23112  – 27314  PLN,23112  – 27314  PLN,"""C++"" ""Linux"" ""TCP"" ""UDP"" ""DNS"" ""Multithreading"" ""Design Patterns"" ""Angielski"" ","""VPN"" ""JavaScript"" ",https://nofluffjobs.com/pl/job/linux-engineer-adaptiq-remote
Programista Python,Backend,Python,Senior,AVENGA,Warszawa,,20160  – 23520  PLN,"""Python"" ""Django"" ""Git"" ""SQL"" ""REST API"" ""API"" ""CI/CD"" ""Angielski"" ""Polski"" ","""Jira"" ""Gerrit"" ""Jenkins"" ""Sentry"" ""Bitbucket"" ""Grafana"" ""GitHub"" ""Linux"" ""React"" ""Redux"" ""JavaScript"" ",https://nofluffjobs.com/pl/job/programista-python-avenga-warszawa
Android Developer,Mobile,Android,Senior,Adaptiq,Remote,23112  – 27314  PLN,23112  – 27314  PLN,"""Android"" ""Kotlin"" ""Java"" ""SDK"" ""Retrofit"" ""OkHTTP3"" ""RxJava"" ""RxAndroid"" ""coroutines"" ""OOP"" ""Angielski"" ","""network protocols"" ",https://nofluffjobs.com/pl/job/android-developer-adaptiq-remote
"Fullstack Developer (.NET, Angluar) - Kraków",Fullstack,.NET,Senior,Link Group,Kraków,,23520  – 28560  PLN,"""Angular"" "".NET"" ""C#"" ""MVC"" "".NET Core"" ""REST API"" ""MSSQL"" ""T-SQL"" ""JSON"" ""Visual Studio"" ""Git"" ""Bitbucket"" ""HTML5"" ""JavaScript"" ""TypeScript"" ""CSS"" ""Design Patterns"" ""API"" ""Windows"" ""ActiveMQ"" ""Docker"" ""Angielski (B2)"" ","""Sass"" ",https://nofluffjobs.com/pl/job/fullstack-developer-net-angluar-krakow-link-group-krakow
Senior Software Engineer - Full Stack Java & React,Fullstack,Java,Expert,BitBot Technology Limited,Remote,18000  – 25000  PLN,23000  – 30000  PLN,"""Java"" ""Spring"" ""AWS"" ""Docker"" ""SQL"" ""TDD"" ""Spring Boot"" ""Kubernetes"" ""DevOps"" ""Gradle"" ""Domain Driven Design"" ""Git"" ""Degree"" ","""Kotlin"" ""Kafka"" ""Python"" ""Terraform"" ""React"" ""TypeScript"" ""Angielski"" ",https://nofluffjobs.com/pl/job/senior-software-engineer-full-stack-java-react-bitbot-technology-limited-remote
Serwisant Terminali Przemysłowych,Automatyka,,Mid,Zakłady Mięsne Silesia S.A.,Sosnowiec,5000  – 6500  PLN,,"""Polski"" ",,https://nofluffjobs.com/pl/job/serwisant-terminali-przemyslowych-zaklady-miesne-silesia-sosnowiec-1
Senior .NET Developer,Backend,.NET,Senior,Idego Group Sp. z o.o.,Remote,,20000  – 30000  PLN,""".NET"" ""C#"" "".NET Core"" ""Azure"" ""AWS"" ""GCP"" ""Git"" ""Jira"" ""Docker"" ""CI"" ""Angielski (C1)"" ","""React"" ""Angular"" ""Vue.js"" ""Kubernetes"" ",https://nofluffjobs.com/pl/job/senior-net-developer-idego-group-remote-6
Directory Development Executive,AI,Python,Junior,ENF Ltd.,Remote,5346  – 7573  PLN,,"""AI"" ""Angielski (B2)"" ","""Python"" ",https://nofluffjobs.com/pl/job/directory-development-executive-enf-ltd--remote
Senior Java Developer Remote,Backend,Java,Senior,Superdevs,Remote,,25200  – 30240  PLN,"""Java"" ""Spring"" ""Spring Boot"" ""Data base"" ""Git"" ""REST"" ""Angielski (C1)"" ",,https://nofluffjobs.com/pl/job/senior-java-developer-remote-superdevs-3
